matrix_index,block_group
371830542151,371830542151
371830542152,371830542152
371830542161,371830542161
371830542162,371830542162
371830542163,371830542163
371830542171,371830542171
371830542172,371830542172
371830542173,371830542173
371830542181,371830542181
371830542182,371830542182
371830542183,371830542183
371830542184,371830542184
371830542191,371830542191
371830542192,371830542192
371830542201,371830542201
371830542202,371830542202
371830542203,371830542203
371830542211,371830542211
371830542212,371830542212
371830542213,371830542213
371830542221,371830542221
371830542222,371830542222
371830542223,371830542223
371830542224,371830542224
371830542231,371830542231
371830542232,371830542232
371830542241,371830542241
371830542242,371830542242
371830542243,371830542243
371830543031,371830543031
371830543032,371830543032
371830543041,371830543041
371830543042,371830543042
371830543051,371830543051
371830543052,371830543052
371830543061,371830543061
371830543062,371830543062
371830543063,371830543063
371830544021,371830544021
371830544022,371830544022
371830544023,371830544023
371830544031,371830544031
371830544032,371830544032
371830544033,371830544033
371830544041,371830544041
371830544042,371830544042
371830544043,371830544043
371830545011,371830545011
371830545012,371830545012
371830545013,371830545013
371830545014,371830545014
371830545021,371830545021
371830545022,371830545022
371830545023,371830545023
371830545024,371830545024
371839801001,371839801001
371839802001,371839802001
371859501011,371859501011
371859501012,371859501012
371859501021,371859501021
371859501031,371859501031
371859501032,371859501032
371859502011,371859502011
371859502012,371859502012
371859502013,371859502013
371859502021,371859502021
371859502022,371859502022
371859503001,371859503001
371859503002,371859503002
371859503003,371859503003
371859504001,371859504001
371859504002,371859504002
371879501000,371879501000
371879501001,371879501001
371879501002,371879501002
371879501003,371879501003
371879501004,371879501004
371879501005,371879501005
371879501006,371879501006
371879502011,371879502011
371879502012,371879502012
371879502013,371879502013
371879502021,371879502021
371879502022,371879502022
371879502023,371879502023
371879503001,371879503001
371879503002,371879503002
371899201001,371899201001
371899201002,371899201002
371899201003,371899201003
371899202001,371899202001
371899202002,371899202002
371899202003,371899202003
371899203001,371899203001
371899203002,371899203002
371899204001,371899204001
371899204002,371899204002
371899204003,371899204003
371899204004,371899204004
371899205001,371899205001
371899205002,371899205002
371899206011,371899206011
371899206012,371899206012
371899206013,371899206013
371899206021,371899206021
371899207011,371899207011
371899207021,371899207021
371899207022,371899207022
371899207031,371899207031
371899207032,371899207032
371899207033,371899207033
371899208001,371899208001
371899208002,371899208002
371899209001,371899209001
371899209002,371899209002
371899209003,371899209003
371899209004,371899209004
371899209005,371899209005
371899210001,371899210001
371910001021,371910001021
371910001022,371910001022
371910001023,371910001023
371910001024,371910001024
371910001031,371910001031
371910001032,371910001032
371910001041,371910001041
371910001042,371910001042
371910001043,371910001043
371910002001,371910002001
371910002002,371910002002
371910002003,371910002003
371910003021,371910003021
371910003022,371910003022
371910003023,371910003023
371910003031,371910003031
371910003032,371910003032
371910003033,371910003033
371910003041,371910003041
371910003042,371910003042
371910003043,371910003043
371910004011,371910004011
371910004012,371910004012
371910004013,371910004013
371910004014,371910004014
371910004021,371910004021
371910004022,371910004022
371910004023,371910004023
371910005001,371910005001
371910005002,371910005002
371910005003,371910005003
371910006011,371910006011
371910006012,371910006012
371910006013,371910006013
371910006031,371910006031
371910006032,371910006032
371910006033,371910006033
371910006034,371910006034
371910006041,371910006041
371910006042,371910006042
371910006043,371910006043
371910007001,371910007001
371910007002,371910007002
371910007003,371910007003
371910008001,371910008001
371910008002,371910008002
371910009011,371910009011
371910009012,371910009012
371910009013,371910009013
371910009021,371910009021
371910009022,371910009022
371910009023,371910009023
371910010001,371910010001
371910010002,371910010002
371910010003,371910010003
371910011021,371910011021
371910011022,371910011022
371910011023,371910011023
371910011031,371910011031
371910011032,371910011032
371910011033,371910011033
371910011041,371910011041
371910011042,371910011042
371910012001,371910012001
371910012002,371910012002
371910013011,371910013011
371910013012,371910013012
371910013013,371910013013
371910013021,371910013021
371910013022,371910013022
371910014011,371910014011
371910014012,371910014012
371910014013,371910014013
371910014021,371910014021
371910014022,371910014022
371910015001,371910015001
371910015002,371910015002
371910018001,371910018001
371910018002,371910018002
371910019001,371910019001
371910019002,371910019002
371910019003,371910019003
371910020001,371910020001
371939601011,371939601011
371939601012,371939601012
371939601013,371939601013
371939601021,371939601021
371939601022,371939601022
371939601023,371939601023
371939602001,371939602001
371939602002,371939602002
371939602003,371939602003
371939603001,371939603001
371939603002,371939603002
371939603003,371939603003
371939603004,371939603004
371939604011,371939604011
371939604012,371939604012
371939604013,371939604013
371939604021,371939604021
371939604022,371939604022
371939604023,371939604023
371939605001,371939605001
371939605002,371939605002
371939605003,371939605003
371939606001,371939606001
371939606002,371939606002
371939606003,371939606003
371939607001,371939607001
371939607002,371939607002
371939607003,371939607003
371939608011,371939608011
371939608012,371939608012
371939608013,371939608013
371939608021,371939608021
371939608022,371939608022
371939608023,371939608023
371939608024,371939608024
371939609011,371939609011
371939609012,371939609012
371939609021,371939609021
371939609022,371939609022
371939610011,371939610011
371939610012,371939610012
371939610013,371939610013
371939610014,371939610014
371939610021,371939610021
371939610022,371939610022
371939610023,371939610023
371939610024,371939610024
371939611001,371939611001
371939611002,371939611002
371939611003,371939611003
371939612011,371939612011
371939612012,371939612012
371939612013,371939612013
371939612021,371939612021
371939612022,371939612022
371950001001,371950001001
371950001002,371950001002
371950001003,371950001003
371950001004,371950001004
371950002001,371950002001
371950003001,371950003001
371950003002,371950003002
371950004011,371950004011
371950004012,371950004012
371950004013,371950004013
371950004014,371950004014
371950004021,371950004021
371950004022,371950004022
371950005011,371950005011
371950005012,371950005012
371950005021,371950005021
371950005022,371950005022
371950005023,371950005023
371950005024,371950005024
371950006011,371950006011
371950006012,371950006012
371950006013,371950006013
371950006014,371950006014
371950006021,371950006021
371950006022,371950006022
371950007011,371950007011
371950007012,371950007012
371950007021,371950007021
371950007022,371950007022
371950007023,371950007023
371950007024,371950007024
371950008011,371950008011
371950008012,371950008012
371950008013,371950008013
371950008021,371950008021
371950008022,371950008022
371950008023,371950008023
371950009001,371950009001
371950009002,371950009002
371950009003,371950009003
371950010001,371950010001
371950011001,371950011001
371950011002,371950011002
371950012001,371950012001
371950012002,371950012002
371950012003,371950012003
371950013011,371950013011
371950013012,371950013012
371950013013,371950013013
371950013021,371950013021
371950013022,371950013022
371950013023,371950013023
371950014011,371950014011
371950014012,371950014012
371950014021,371950014021
371950015011,371950015011
371950015012,371950015012
371950015021,371950015021
371950015022,371950015022
371950016001,371950016001
371950016002,371950016002
371950016003,371950016003
371950017001,371950017001
371950017002,371950017002
371950017003,371950017003
371970501011,371970501011
371970501012,371970501012
371970501013,371970501013
371970501021,371970501021
371970501022,371970501022
371970501023,371970501023
371970501024,371970501024
371970502001,371970502001
371970502002,371970502002
371970502003,371970502003
